,Time:512Hz,Epoch,Electrode,Event Id,Event Date,Event Duration
93705,183.017578125,2928,187.0,,,
93706,183.01953125,2928,182.0,,,
93707,183.021484375,2928,178.0,,,
93708,183.0234375,2928,171.0,,,
93709,183.025390625,2928,166.0,,,
93710,183.02734375,2928,163.0,,,
93711,183.029296875,2928,156.0,,,
93712,183.03125,2928,153.0,,,
93713,183.033203125,2928,149.0,,,
93714,183.03515625,2928,146.0,,,
93715,183.037109375,2928,140.0,,,
93716,183.0390625,2928,136.0,,,
93717,183.041015625,2928,134.0,,,
93718,183.04296875,2928,130.0,,,
93719,183.044921875,2928,125.0,,,
93720,183.046875,2928,123.0,,,
93721,183.048828125,2928,120.0,,,
93722,183.05078125,2928,117.0,,,
93723,183.052734375,2928,115.0,,,
93724,183.0546875,2928,112.0,,,
93725,183.056640625,2928,107.0,,,
93726,183.05859375,2928,106.0,,,
93727,183.060546875,2928,103.0,,,
93728,183.0625,2929,101.0,,,
93729,183.064453125,2929,99.0,,,
93730,183.06640625,2929,97.0,,,
93731,183.068359375,2929,96.0,,,
93732,183.0703125,2929,91.0,,,
93733,183.072265625,2929,90.0,,,
93734,183.07421875,2929,88.0,,,
93735,183.076171875,2929,86.0,,,
93736,183.078125,2929,85.0,,,
93737,183.080078125,2929,84.0,,,
93738,183.08203125,2929,82.0,,,
93739,183.083984375,2929,81.0,,,
93740,183.0859375,2929,80.0,,,
93741,183.087890625,2929,76.0,,,
93742,183.08984375,2929,74.0,,,
93743,183.091796875,2929,73.0,,,
93744,183.09375,2929,72.0,,,
93745,183.095703125,2929,71.0,,,
93746,183.09765625,2929,70.0,,,
93747,183.099609375,2929,69.0,,,
93748,183.1015625,2929,68.0,,,
93749,183.103515625,2929,67.0,,,
93750,183.10546875,2929,66.0,,,
93751,183.107421875,2929,65.0,,,
93752,183.109375,2929,64.0,,,
93753,183.111328125,2929,64.0,,,
93754,183.11328125,2929,61.0,,,
93755,183.115234375,2929,60.0,,,
93756,183.1171875,2929,59.0,,,
93757,183.119140625,2929,58.0,,,
93758,183.12109375,2929,57.0,,,
93759,183.123046875,2929,57.0,,,
93760,183.125,2930,57.0,,,
93761,183.126953125,2930,56.0,,,
93762,183.12890625,2930,55.0,,,
93763,183.130859375,2930,55.0,,,
93764,183.1328125,2930,55.0,,,
93765,183.134765625,2930,54.0,,,
93766,183.13671875,2930,54.0,,,
93767,183.138671875,2930,53.0,,,
93768,183.140625,2930,52.0,,,
93769,183.142578125,2930,52.0,,,
93770,183.14453125,2930,51.0,,,
93771,183.146484375,2930,51.0,,,
93772,183.1484375,2930,51.0,,,
93773,183.150390625,2930,51.0,,,
93774,183.15234375,2930,50.0,,,
93775,183.154296875,2930,50.0,,,
93776,183.15625,2930,49.0,,,
93777,183.158203125,2930,49.0,,,
93778,183.16015625,2930,49.0,,,
93779,183.162109375,2930,50.0,,,
93780,183.1640625,2930,49.0,,,
93781,183.166015625,2930,49.0,,,
93782,183.16796875,2930,48.0,,,
93783,183.169921875,2930,49.0,,,
93784,183.171875,2930,49.0,,,
93785,183.173828125,2930,49.0,,,
93786,183.17578125,2930,45.0,,,
93787,183.177734375,2930,48.0,,,
93788,183.1796875,2930,45.0,,,
93789,183.181640625,2930,44.0,,,
93790,183.18359375,2930,44.0,,,
93791,183.185546875,2930,44.0,,,
93792,183.1875,2931,44.0,,,
93793,183.189453125,2931,44.0,,,
93794,183.19140625,2931,44.0,,,
93795,183.193359375,2931,43.0,,,
93796,183.1953125,2931,43.0,,,
93797,183.197265625,2931,43.0,,,
93798,183.19921875,2931,43.0,,,
93799,183.201171875,2931,42.0,,,
93800,183.203125,2931,42.0,,,
93801,183.205078125,2931,42.0,,,
93802,183.20703125,2931,41.0,,,
93803,183.208984375,2931,41.0,,,
93804,183.2109375,2931,41.0,,,
93805,183.212890625,2931,41.0,,,
93806,183.21484375,2931,41.0,,,
93807,183.216796875,2931,41.0,,,
93808,183.21875,2931,40.0,,,
93809,183.220703125,2931,40.0,,,
93810,183.22265625,2931,40.0,,,
93811,183.224609375,2931,40.0,,,
93812,183.2265625,2931,40.0,,,
93813,183.228515625,2931,39.0,,,
93814,183.23046875,2931,39.0,,,
93815,183.232421875,2931,40.0,,,
93816,183.234375,2931,39.0,,,
93817,183.236328125,2931,39.0,,,
93818,183.23828125,2931,38.0,,,
93819,183.240234375,2931,39.0,,,
93820,183.2421875,2931,39.0,,,
93821,183.244140625,2931,39.0,,,
93822,183.24609375,2931,39.0,,,
93823,183.248046875,2931,38.0,,,
93824,183.25,2932,38.0,,,
93825,183.251953125,2932,38.0,,,
93826,183.25390625,2932,38.0,,,
93827,183.255859375,2932,38.0,,,
93828,183.2578125,2932,39.0,,,
93829,183.259765625,2932,38.0,,,
93830,183.26171875,2932,38.0,,,
93831,183.263671875,2932,38.0,,,
93832,183.265625,2932,38.0,,,
93833,183.267578125,2932,38.0,,,
93834,183.26953125,2932,39.0,,,
93835,183.271484375,2932,38.0,,,
93836,183.2734375,2932,38.0,,,
93837,183.275390625,2932,38.0,,,
93838,183.27734375,2932,38.0,,,
93839,183.279296875,2932,38.0,,,
93840,183.28125,2932,38.0,,,
93841,183.283203125,2932,38.0,,,
93842,183.28515625,2932,38.0,,,
93843,183.287109375,2932,38.0,,,
93844,183.2890625,2932,38.0,,,
93845,183.291015625,2932,38.0,,,
93846,183.29296875,2932,38.0,,,
93847,183.294921875,2932,38.0,,,
93848,183.296875,2932,38.0,,,
93849,183.298828125,2932,38.0,,,
93850,183.30078125,2932,38.0,,,
93851,183.302734375,2932,38.0,,,
93852,183.3046875,2932,38.0,,,
93853,183.306640625,2932,38.0,,,
93854,183.30859375,2932,38.0,,,
93855,183.310546875,2932,38.0,,,
93856,183.3125,2933,38.0,,,
93857,183.314453125,2933,38.0,,,
93858,183.31640625,2933,38.0,,,
93859,183.318359375,2933,39.0,,,
93860,183.3203125,2933,39.0,,,
93861,183.322265625,2933,39.0,,,
93862,183.32421875,2933,39.0,,,
93863,183.326171875,2933,38.0,,,
93864,183.328125,2933,38.0,,,
93865,183.330078125,2933,38.0,,,
93866,183.33203125,2933,39.0,,,
93867,183.333984375,2933,38.0,,,
93868,183.3359375,2933,39.0,,,
93869,183.337890625,2933,38.0,,,
93870,183.33984375,2933,38.0,,,
93871,183.341796875,2933,38.0,,,
93872,183.34375,2933,38.0,,,
93873,183.345703125,2933,38.0,,,
93874,183.34765625,2933,38.0,,,
93875,183.349609375,2933,38.0,,,
93876,183.3515625,2933,39.0,,,
93877,183.353515625,2933,38.0,,,
93878,183.35546875,2933,38.0,,,
93879,183.357421875,2933,39.0,,,
93880,183.359375,2933,38.0,,,
93881,183.361328125,2933,38.0,,,
93882,183.36328125,2933,39.0,,,
93883,183.365234375,2933,39.0,,,
93884,183.3671875,2933,38.0,,,
93885,183.369140625,2933,39.0,,,
93886,183.37109375,2933,38.0,,,
93887,183.373046875,2933,39.0,,,
93888,183.375,2934,39.0,,,
93889,183.376953125,2934,39.0,,,
93890,183.37890625,2934,39.0,,,
93891,183.380859375,2934,40.0,,,
93892,183.3828125,2934,39.0,,,
93893,183.384765625,2934,39.0,,,
93894,183.38671875,2934,39.0,,,
93895,183.388671875,2934,39.0,,,
93896,183.390625,2934,39.0,,,
93897,183.392578125,2934,39.0,,,
93898,183.39453125,2934,39.0,,,
93899,183.396484375,2934,39.0,,,
93900,183.3984375,2934,39.0,,,
93901,183.400390625,2934,39.0,,,
93902,183.40234375,2934,39.0,,,
93903,183.404296875,2934,39.0,,,
93904,183.40625,2934,39.0,,,
93905,183.408203125,2934,39.0,,,
93906,183.41015625,2934,39.0,,,
93907,183.412109375,2934,39.0,,,
93908,183.4140625,2934,39.0,,,
93909,183.416015625,2934,39.0,,,
93910,183.41796875,2934,39.0,,,
93911,183.419921875,2934,39.0,,,
93912,183.421875,2934,39.0,,,
93913,183.423828125,2934,38.0,,,
93914,183.42578125,2934,39.0,,,
93915,183.427734375,2934,39.0,,,
93916,183.4296875,2934,39.0,,,
93917,183.431640625,2934,39.0,,,
93918,183.43359375,2934,39.0,,,
93919,183.435546875,2934,39.0,,,
93920,183.4375,2935,39.0,,,
93921,183.439453125,2935,39.0,,,
93922,183.44140625,2935,39.0,,,
93923,183.443359375,2935,39.0,,,
93924,183.4453125,2935,39.0,,,
93925,183.447265625,2935,39.0,,,
93926,183.44921875,2935,39.0,,,
93927,183.451171875,2935,40.0,,,
93928,183.453125,2935,39.0,,,
93929,183.455078125,2935,38.0,,,
93930,183.45703125,2935,39.0,,,
93931,183.458984375,2935,39.0,,,
93932,183.4609375,2935,39.0,,,
93933,183.462890625,2935,39.0,,,
93934,183.46484375,2935,39.0,,,
93935,183.466796875,2935,39.0,,,
93936,183.46875,2935,39.0,,,
93937,183.470703125,2935,39.0,,,
93938,183.47265625,2935,39.0,,,
93939,183.474609375,2935,39.0,,,
93940,183.4765625,2935,39.0,,,
93941,183.478515625,2935,39.0,,,
93942,183.48046875,2935,39.0,,,
93943,183.482421875,2935,39.0,,,
93944,183.484375,2935,38.0,,,
93945,183.486328125,2935,38.0,,,
93946,183.48828125,2935,39.0,,,
93947,183.490234375,2935,39.0,,,
93948,183.4921875,2935,39.0,,,
93949,183.494140625,2935,38.0,,,
93950,183.49609375,2935,38.0,,,
93951,183.498046875,2935,38.0,,,
93952,183.5,2936,39.0,,,
93953,183.501953125,2936,38.0,,,
93954,183.50390625,2936,39.0,,,
93955,183.505859375,2936,38.0,,,
93956,183.5078125,2936,38.0,,,
93957,183.509765625,2936,38.0,,,
93958,183.51171875,2936,38.0,,,
93959,183.513671875,2936,38.0,,,
93960,183.515625,2936,38.0,,,
93961,183.517578125,2936,38.0,,,
93962,183.51953125,2936,38.0,,,
93963,183.521484375,2936,38.0,,,
93964,183.5234375,2936,38.0,,,
93965,183.525390625,2936,38.0,,,
93966,183.52734375,2936,38.0,,,
93967,183.529296875,2936,38.0,,,
93968,183.53125,2936,38.0,,,
93969,183.533203125,2936,38.0,,,
93970,183.53515625,2936,38.0,,,
93971,183.537109375,2936,38.0,,,
93972,183.5390625,2936,38.0,,,
93973,183.541015625,2936,38.0,,,
93974,183.54296875,2936,38.0,,,
93975,183.544921875,2936,37.0,,,
93976,183.546875,2936,38.0,,,
93977,183.548828125,2936,38.0,,,
93978,183.55078125,2936,38.0,,,
93979,183.552734375,2936,38.0,,,
93980,183.5546875,2936,38.0,,,
93981,183.556640625,2936,38.0,,,
93982,183.55859375,2936,38.0,,,
93983,183.560546875,2936,38.0,,,
93984,183.5625,2937,38.0,,,
93985,183.564453125,2937,38.0,,,
93986,183.56640625,2937,38.0,,,
93987,183.568359375,2937,38.0,,,
93988,183.5703125,2937,37.0,,,
93989,183.572265625,2937,37.0,,,
93990,183.57421875,2937,38.0,,,
93991,183.576171875,2937,38.0,,,
93992,183.578125,2937,38.0,,,
93993,183.580078125,2937,38.0,,,
93994,183.58203125,2937,38.0,,,
93995,183.583984375,2937,38.0,,,
93996,183.5859375,2937,38.0,,,
93997,183.587890625,2937,38.0,,,
93998,183.58984375,2937,38.0,,,
93999,183.591796875,2937,38.0,,,
94000,183.59375,2937,38.0,,,
94001,183.595703125,2937,38.0,,,
94002,183.59765625,2937,38.0,,,
94003,183.599609375,2937,38.0,,,
94004,183.6015625,2937,38.0,,,
94005,183.603515625,2937,38.0,,,
94006,183.60546875,2937,38.0,,,
94007,183.607421875,2937,38.0,,,
94008,183.609375,2937,38.0,,,
94009,183.611328125,2937,38.0,,,
94010,183.61328125,2937,38.0,,,
94011,183.615234375,2937,38.0,,,
94012,183.6171875,2937,38.0,,,
94013,183.619140625,2937,38.0,,,
94014,183.62109375,2937,38.0,,,
94015,183.623046875,2937,38.0,,,
94016,183.625,2938,38.0,,,
94017,183.626953125,2938,38.0,,,
94018,183.62890625,2938,38.0,,,
94019,183.630859375,2938,38.0,,,
94020,183.6328125,2938,37.0,,,
94021,183.634765625,2938,38.0,,,
94022,183.63671875,2938,38.0,,,
94023,183.638671875,2938,38.0,,,
94024,183.640625,2938,38.0,,,
94025,183.642578125,2938,38.0,,,
94026,183.64453125,2938,38.0,,,
94027,183.646484375,2938,38.0,,,
94028,183.6484375,2938,37.0,,,
94029,183.650390625,2938,38.0,,,
94030,183.65234375,2938,38.0,,,
94031,183.654296875,2938,38.0,,,
94032,183.65625,2938,38.0,,,
94033,183.658203125,2938,38.0,,,
94034,183.66015625,2938,38.0,,,
94035,183.662109375,2938,38.0,,,
94036,183.6640625,2938,38.0,,,
94037,183.666015625,2938,38.0,,,
94038,183.66796875,2938,38.0,,,
94039,183.669921875,2938,38.0,,,
94040,183.671875,2938,38.0,,,
94041,183.673828125,2938,38.0,,,
94042,183.67578125,2938,38.0,,,
94043,183.677734375,2938,38.0,,,
94044,183.6796875,2938,38.0,,,
94045,183.681640625,2938,38.0,,,
94046,183.68359375,2938,38.0,,,
94047,183.685546875,2938,38.0,,,
94048,183.6875,2939,38.0,,,
94049,183.689453125,2939,39.0,,,
94050,183.69140625,2939,38.0,,,
94051,183.693359375,2939,38.0,,,
94052,183.6953125,2939,38.0,,,
94053,183.697265625,2939,38.0,,,
94054,183.69921875,2939,38.0,,,
94055,183.701171875,2939,38.0,,,
94056,183.703125,2939,38.0,,,
94057,183.705078125,2939,38.0,,,
94058,183.70703125,2939,39.0,,,
94059,183.708984375,2939,38.0,,,
94060,183.7109375,2939,38.0,,,
94061,183.712890625,2939,38.0,,,
94062,183.71484375,2939,38.0,,,
94063,183.716796875,2939,38.0,,,
94064,183.71875,2939,38.0,,,
94065,183.720703125,2939,39.0,,,
94066,183.72265625,2939,38.0,,,
94067,183.724609375,2939,38.0,,,
94068,183.7265625,2939,38.0,,,
94069,183.728515625,2939,38.0,,,
94070,183.73046875,2939,38.0,,,
94071,183.732421875,2939,38.0,,,
94072,183.734375,2939,38.0,,,
94073,183.736328125,2939,38.0,,,
94074,183.73828125,2939,38.0,,,
94075,183.740234375,2939,38.0,,,
94076,183.7421875,2939,38.0,,,
94077,183.744140625,2939,38.0,,,
94078,183.74609375,2939,38.0,,,
94079,183.748046875,2939,38.0,,,
94080,183.75,2940,38.0,,,
94081,183.751953125,2940,38.0,,,
94082,183.75390625,2940,38.0,,,
94083,183.755859375,2940,38.0,,,
94084,183.7578125,2940,37.0,,,
94085,183.759765625,2940,38.0,,,
94086,183.76171875,2940,38.0,,,
94087,183.763671875,2940,38.0,,,
94088,183.765625,2940,38.0,,,
94089,183.767578125,2940,38.0,,,
94090,183.76953125,2940,38.0,,,
94091,183.771484375,2940,38.0,,,
94092,183.7734375,2940,38.0,,,
94093,183.775390625,2940,38.0,,,
94094,183.77734375,2940,38.0,,,
94095,183.779296875,2940,38.0,,,
94096,183.78125,2940,38.0,,,
94097,183.783203125,2940,38.0,,,
94098,183.78515625,2940,38.0,,,
94099,183.787109375,2940,38.0,,,
94100,183.7890625,2940,38.0,,,
94101,183.791015625,2940,38.0,,,
94102,183.79296875,2940,38.0,,,
94103,183.794921875,2940,38.0,,,
94104,183.796875,2940,38.0,,,
94105,183.798828125,2940,38.0,,,
94106,183.80078125,2940,38.0,,,
94107,183.802734375,2940,38.0,,,
94108,183.8046875,2940,38.0,,,
94109,183.806640625,2940,38.0,,,
94110,183.80859375,2940,38.0,,,
94111,183.810546875,2940,39.0,,,
94112,183.8125,2941,39.0,,,
94113,183.814453125,2941,38.0,,,
94114,183.81640625,2941,39.0,,,
94115,183.818359375,2941,39.0,,,
94116,183.8203125,2941,39.0,,,
94117,183.822265625,2941,39.0,,,
94118,183.82421875,2941,38.0,,,
94119,183.826171875,2941,38.0,,,
94120,183.828125,2941,38.0,,,
94121,183.830078125,2941,38.0,,,
94122,183.83203125,2941,38.0,,,
94123,183.833984375,2941,37.0,,,
94124,183.8359375,2941,37.0,,,
94125,183.837890625,2941,38.0,,,
94126,183.83984375,2941,38.0,,,
94127,183.841796875,2941,38.0,,,
94128,183.84375,2941,37.0,,,
94129,183.845703125,2941,38.0,,,
94130,183.84765625,2941,37.0,,,
94131,183.849609375,2941,37.0,,,
94132,183.8515625,2941,37.0,,,
94133,183.853515625,2941,37.0,,,
94134,183.85546875,2941,38.0,,,
94135,183.857421875,2941,38.0,,,
94136,183.859375,2941,37.0,,,
94137,183.861328125,2941,37.0,,,
94138,183.86328125,2941,37.0,,,
94139,183.865234375,2941,37.0,,,
94140,183.8671875,2941,37.0,,,
94141,183.869140625,2941,38.0,,,
94142,183.87109375,2941,38.0,,,
94143,183.873046875,2941,37.0,,,
94144,183.875,2942,37.0,,,
94145,183.876953125,2942,37.0,,,
94146,183.87890625,2942,37.0,,,
94147,183.880859375,2942,38.0,,,
94148,183.8828125,2942,37.0,,,
94149,183.884765625,2942,37.0,,,
94150,183.88671875,2942,38.0,,,
94151,183.888671875,2942,37.0,,,
94152,183.890625,2942,37.0,,,
94153,183.892578125,2942,37.0,,,
94154,183.89453125,2942,37.0,,,
94155,183.896484375,2942,37.0,,,
94156,183.8984375,2942,38.0,,,
94157,183.900390625,2942,38.0,,,
94158,183.90234375,2942,37.0,,,
94159,183.904296875,2942,38.0,,,
94160,183.90625,2942,37.0,,,
94161,183.908203125,2942,37.0,,,
94162,183.91015625,2942,37.0,,,
94163,183.912109375,2942,38.0,,,
94164,183.9140625,2942,38.0,,,
94165,183.916015625,2942,38.0,,,
94166,183.91796875,2942,37.0,,,
94167,183.919921875,2942,37.0,,,
94168,183.921875,2942,38.0,,,
94169,183.923828125,2942,38.0,,,
94170,183.92578125,2942,37.0,,,
94171,183.927734375,2942,38.0,,,
94172,183.9296875,2942,38.0,,,
94173,183.931640625,2942,37.0,,,
94174,183.93359375,2942,37.0,,,
94175,183.935546875,2942,37.0,,,
94176,183.9375,2943,37.0,,,
94177,183.939453125,2943,38.0,,,
94178,183.94140625,2943,37.0,,,
94179,183.943359375,2943,37.0,,,
94180,183.9453125,2943,38.0,,,
94181,183.947265625,2943,38.0,,,
94182,183.94921875,2943,37.0,,,
94183,183.951171875,2943,37.0,,,
94184,183.953125,2943,37.0,,,
94185,183.955078125,2943,37.0,,,
94186,183.95703125,2943,37.0,,,
94187,183.958984375,2943,38.0,,,
94188,183.9609375,2943,37.0,,,
94189,183.962890625,2943,38.0,,,
94190,183.96484375,2943,37.0,,,
94191,183.966796875,2943,37.0,,,
94192,183.96875,2943,37.0,,,
94193,183.970703125,2943,37.0,,,
94194,183.97265625,2943,38.0,,,
94195,183.974609375,2943,38.0,,,
94196,183.9765625,2943,38.0,,,
94197,183.978515625,2943,38.0,,,
94198,183.98046875,2943,38.0,,,
94199,183.982421875,2943,38.0,,,
94200,183.984375,2943,38.0,,,
94201,183.986328125,2943,38.0,,,
94202,183.98828125,2943,38.0,,,
94203,183.990234375,2943,38.0,,,
94204,183.9921875,2943,38.0,,,
94205,183.994140625,2943,38.0,,,
94206,183.99609375,2943,38.0,,,
94207,183.998046875,2943,38.0,,,
94208,184.0,2944,38.0,,,
94209,184.001953125,2944,38.0,,,
94210,184.00390625,2944,38.0,,,
94211,184.005859375,2944,39.0,,,
94212,184.0078125,2944,38.0,,,
94213,184.009765625,2944,38.0,,,
94214,184.01171875,2944,39.0,,,
94215,184.013671875,2944,39.0,,,
94216,184.015625,2944,39.0,,,
94217,184.017578125,2944,39.0,,,
94218,184.01953125,2944,39.0,,,
94219,184.021484375,2944,39.0,,,
94220,184.0234375,2944,39.0,,,
94221,184.025390625,2944,38.0,,,
94222,184.02734375,2944,39.0,,,
94223,184.029296875,2944,38.0,,,
94224,184.03125,2944,38.0,,,
94225,184.033203125,2944,38.0,,,
94226,184.03515625,2944,38.0,,,
94227,184.037109375,2944,38.0,,,
94228,184.0390625,2944,39.0,,,
94229,184.041015625,2944,39.0,,,
94230,184.04296875,2944,39.0,,,
94231,184.044921875,2944,39.0,,,
94232,184.046875,2944,38.0,,,
94233,184.048828125,2944,39.0,,,
94234,184.05078125,2944,39.0,,,
94235,184.052734375,2944,39.0,,,
94236,184.0546875,2944,39.0,,,
94237,184.056640625,2944,39.0,,,
94238,184.05859375,2944,39.0,,,
94239,184.060546875,2944,39.0,,,
94240,184.0625,2945,39.0,,,
94241,184.064453125,2945,39.0,,,
94242,184.06640625,2945,39.0,,,
94243,184.068359375,2945,39.0,,,
94244,184.0703125,2945,39.0,,,
94245,184.072265625,2945,39.0,,,
94246,184.07421875,2945,39.0,,,
94247,184.076171875,2945,39.0,,,
94248,184.078125,2945,39.0,,,
94249,184.080078125,2945,40.0,,,
94250,184.08203125,2945,39.0,,,
94251,184.083984375,2945,40.0,,,
94252,184.0859375,2945,39.0,,,
94253,184.087890625,2945,39.0,,,
94254,184.08984375,2945,39.0,,,
94255,184.091796875,2945,39.0,,,
94256,184.09375,2945,39.0,,,
94257,184.095703125,2945,39.0,,,
94258,184.09765625,2945,39.0,,,
94259,184.099609375,2945,39.0,,,
94260,184.1015625,2945,39.0,,,
94261,184.103515625,2945,39.0,,,
94262,184.10546875,2945,39.0,,,
94263,184.107421875,2945,39.0,,,
94264,184.109375,2945,39.0,,,
94265,184.111328125,2945,39.0,,,
94266,184.11328125,2945,38.0,,,
94267,184.115234375,2945,38.0,,,
94268,184.1171875,2945,39.0,,,
94269,184.119140625,2945,38.0,,,
94270,184.12109375,2945,38.0,,,
94271,184.123046875,2945,39.0,,,
94272,184.125,2946,39.0,,,
94273,184.126953125,2946,39.0,,,
94274,184.12890625,2946,39.0,,,
94275,184.130859375,2946,38.0,,,
94276,184.1328125,2946,39.0,,,
94277,184.134765625,2946,38.0,,,
94278,184.13671875,2946,39.0,,,
94279,184.138671875,2946,39.0,,,
94280,184.140625,2946,39.0,,,
94281,184.142578125,2946,39.0,,,
94282,184.14453125,2946,38.0,,,
94283,184.146484375,2946,38.0,,,
94284,184.1484375,2946,39.0,,,
94285,184.150390625,2946,39.0,,,
94286,184.15234375,2946,39.0,,,
94287,184.154296875,2946,38.0,,,
94288,184.15625,2946,38.0,,,
94289,184.158203125,2946,39.0,,,
94290,184.16015625,2946,39.0,,,
94291,184.162109375,2946,38.0,,,
94292,184.1640625,2946,38.0,,,
94293,184.166015625,2946,38.0,,,
94294,184.16796875,2946,38.0,,,
94295,184.169921875,2946,38.0,,,
94296,184.171875,2946,38.0,,,
94297,184.173828125,2946,39.0,,,
94298,184.17578125,2946,39.0,,,
94299,184.177734375,2946,39.0,,,
94300,184.1796875,2946,38.0,,,
94301,184.181640625,2946,38.0,,,
94302,184.18359375,2946,39.0,,,
94303,184.185546875,2946,39.0,,,
94304,184.1875,2947,39.0,,,
94305,184.189453125,2947,39.0,,,
94306,184.19140625,2947,39.0,,,
94307,184.193359375,2947,39.0,,,
94308,184.1953125,2947,39.0,,,
94309,184.197265625,2947,39.0,,,
94310,184.19921875,2947,39.0,,,
94311,184.201171875,2947,39.0,,,
94312,184.203125,2947,39.0,,,
94313,184.205078125,2947,39.0,,,
94314,184.20703125,2947,38.0,,,
94315,184.208984375,2947,38.0,,,
94316,184.2109375,2947,39.0,,,
94317,184.212890625,2947,38.0,,,
94318,184.21484375,2947,39.0,,,
94319,184.216796875,2947,38.0,,,
94320,184.21875,2947,39.0,,,
94321,184.220703125,2947,39.0,,,
94322,184.22265625,2947,39.0,,,
94323,184.224609375,2947,39.0,,,
94324,184.2265625,2947,39.0,,,
94325,184.228515625,2947,38.0,,,
94326,184.23046875,2947,38.0,,,
94327,184.232421875,2947,38.0,,,
94328,184.234375,2947,39.0,,,
94329,184.236328125,2947,39.0,,,
94330,184.23828125,2947,38.0,,,
94331,184.240234375,2947,38.0,,,
94332,184.2421875,2947,38.0,,,
94333,184.244140625,2947,38.0,,,
94334,184.24609375,2947,39.0,,,
94335,184.248046875,2947,39.0,,,
94336,184.25,2948,39.0,,,
94337,184.251953125,2948,39.0,,,
94338,184.25390625,2948,39.0,,,
94339,184.255859375,2948,38.0,,,
94340,184.2578125,2948,39.0,,,
94341,184.259765625,2948,39.0,,,
94342,184.26171875,2948,38.0,,,
94343,184.263671875,2948,39.0,,,
94344,184.265625,2948,39.0,,,
94345,184.267578125,2948,39.0,,,
94346,184.26953125,2948,38.0,,,
94347,184.271484375,2948,39.0,,,
94348,184.2734375,2948,39.0,,,
94349,184.275390625,2948,39.0,,,
94350,184.27734375,2948,39.0,,,
94351,184.279296875,2948,38.0,,,
94352,184.28125,2948,36.0,,,
94353,184.283203125,2948,35.0,,,
94354,184.28515625,2948,34.0,,,
94355,184.287109375,2948,26.0,,,
94356,184.2890625,2948,5.0,,,
94357,184.291015625,2948,-43.0,,,
94358,184.29296875,2948,-76.0,,,
94359,184.294921875,2948,-105.0,,,
94360,184.296875,2948,-206.0,,,
94361,184.298828125,2948,-446.0,,,
94362,184.30078125,2948,-789.0,,,
94363,184.302734375,2948,-924.0,,,
94364,184.3046875,2948,-972.0,,,
94365,184.306640625,2948,-1322.0,,,
94366,184.30859375,2948,-1748.0,,,
94367,184.310546875,2948,-1867.0,,,
94368,184.3125,2949,-1895.0,,,
94369,184.314453125,2949,-1978.0,,,
94370,184.31640625,2949,-2048.0,,,
94371,184.318359375,2949,-2048.0,,,
94372,184.3203125,2949,-2048.0,,,
94373,184.322265625,2949,-2048.0,,,
94374,184.32421875,2949,-2048.0,,,
94375,184.326171875,2949,-2048.0,,,
94376,184.328125,2949,-2048.0,,,
94377,184.330078125,2949,-2048.0,,,
94378,184.33203125,2949,-2048.0,,,
94379,184.333984375,2949,-2048.0,,,
94380,184.3359375,2949,-2048.0,,,
94381,184.337890625,2949,-2048.0,,,
94382,184.33984375,2949,-2048.0,,,
94383,184.341796875,2949,-2048.0,,,
94384,184.34375,2949,-2048.0,,,
94385,184.345703125,2949,-2048.0,,,
94386,184.34765625,2949,-2048.0,,,
94387,184.349609375,2949,-2048.0,,,
94388,184.3515625,2949,-2048.0,,,
94389,184.353515625,2949,-2048.0,,,
94390,184.35546875,2949,-2048.0,,,
94391,184.357421875,2949,-2048.0,,,
94392,184.359375,2949,-2048.0,,,
94393,184.361328125,2949,-2048.0,,,
94394,184.36328125,2949,-2048.0,,,
94395,184.365234375,2949,-2038.0,,,
94396,184.3671875,2949,-1963.0,,,
94397,184.369140625,2949,-1893.0,,,
94398,184.37109375,2949,-1822.0,,,
94399,184.373046875,2949,-1755.0,,,
94400,184.375,2950,-1690.0,,,
94401,184.376953125,2950,-1627.0,,,
94402,184.37890625,2950,-1566.0,,,
94403,184.380859375,2950,-1509.0,,,
94404,184.3828125,2950,-1452.0,,,
94405,184.384765625,2950,-1398.0,,,
94406,184.38671875,2950,-1347.0,,,
94407,184.388671875,2950,-1294.0,,,
94408,184.390625,2950,-1246.0,,,
94409,184.392578125,2950,-1201.0,,,
94410,184.39453125,2950,-1155.0,,,
94411,184.396484375,2950,-1111.0,,,
94412,184.3984375,2950,-1069.0,,,
94413,184.400390625,2950,-1029.0,,,
94414,184.40234375,2950,-988.0,,,
94415,184.404296875,2950,-952.0,,,
94416,184.40625,2950,-916.0,,,
94417,184.408203125,2950,-882.0,,,
94418,184.41015625,2950,-846.0,,,
94419,184.412109375,2950,-814.0,,,
94420,184.4140625,2950,-785.0,,,
94421,184.416015625,2950,-754.0,,,
94422,184.41796875,2950,-725.0,,,
94423,184.419921875,2950,-696.0,,,
94424,184.421875,2950,-669.0,,,
94425,184.423828125,2950,-644.0,,,
94426,184.42578125,2950,-618.0,,,
94427,184.427734375,2950,-595.0,,,
94428,184.4296875,2950,-571.0,,,
94429,184.431640625,2950,-549.0,,,
94430,184.43359375,2950,-526.0,,,
94431,184.435546875,2950,-507.0,,,
94432,184.4375,2951,-487.0,,,
94433,184.439453125,2951,-468.0,,,
94434,184.44140625,2951,-450.0,,,
94435,184.443359375,2951,-433.0,,,
94436,184.4453125,2951,-413.0,,,
94437,184.447265625,2951,-397.0,,,
